config_id,routing_strategy,scheduler,time_step_s,offered_load_factor,deadline_factor,backhaul_factor,minimum_elevation_deg,rf_efficiency_factor,item_id,delivered,deadline_met,latency_s,failure_reason
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.5,1.5,20.0,0.75,waveform-001,True,True,469.4637283101582,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.5,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.5,1.5,20.0,0.75,archive-001,True,True,522.5979063843669,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.5,1.5,20.0,0.75,telemetry-001,True,True,429.6519177223621,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.5,1.5,20.0,0.75,waveform-001,True,True,469.4637283101582,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.5,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,0.75,1.5,20.0,0.75,archive-001,True,True,565.2231623639059,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,0.75,1.5,20.0,0.75,telemetry-001,True,True,481.7072329206992,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,0.75,1.5,20.0,0.75,waveform-001,True,False,6361.338852343334,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,0.75,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,0.75,1.5,20.0,0.75,archive-001,True,True,565.2231623639059,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,0.75,1.5,20.0,0.75,telemetry-001,True,True,481.7072329206992,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,0.75,1.5,20.0,0.75,waveform-001,True,False,6361.338852343334,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,0.75,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,0.75,1.5,20.0,0.75,archive-001,True,True,565.2231623639059,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,0.75,1.5,20.0,0.75,telemetry-001,True,True,481.7072329206992,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,0.75,1.5,20.0,0.75,waveform-001,False,False,,DEADLINE_INFEASIBLE
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,0.75,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.0,1.5,20.0,0.75,archive-001,True,True,565.2231623639059,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.0,1.5,20.0,0.75,telemetry-001,True,True,481.7072329206992,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.0,1.5,20.0,0.75,waveform-001,True,False,6361.338852343334,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.0,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.0,1.5,20.0,0.75,archive-001,True,True,565.2231623639059,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.0,1.5,20.0,0.75,telemetry-001,True,True,481.7072329206992,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.0,1.5,20.0,0.75,waveform-001,True,False,6361.338852343334,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.0,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.0,1.5,20.0,0.75,archive-001,True,True,565.2231623639059,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.0,1.5,20.0,0.75,telemetry-001,True,True,481.7072329206992,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.0,1.5,20.0,0.75,waveform-001,False,False,,DEADLINE_INFEASIBLE
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.0,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.5,1.5,20.0,0.75,archive-001,True,True,565.2231623639059,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.5,1.5,20.0,0.75,telemetry-001,True,True,481.7072329206992,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.5,1.5,20.0,0.75,waveform-001,True,False,6361.338852343334,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.5,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.5,1.5,20.0,0.75,archive-001,True,True,565.2231623639059,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.5,1.5,20.0,0.75,telemetry-001,True,True,481.7072329206992,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.5,1.5,20.0,0.75,waveform-001,True,False,6361.338852343334,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.5,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.5,1.5,20.0,0.75,archive-001,True,True,565.2231623639059,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.5,1.5,20.0,0.75,telemetry-001,True,True,481.7072329206992,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.5,1.5,20.0,0.75,waveform-001,False,False,,DEADLINE_INFEASIBLE
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.5,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,0.75,1.5,20.0,0.75,archive-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,0.75,1.5,20.0,0.75,telemetry-001,True,True,383.7473002994997,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,0.75,1.5,20.0,0.75,waveform-001,True,True,463.49159466374385,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,0.75,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,0.75,1.5,20.0,0.75,archive-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,0.75,1.5,20.0,0.75,telemetry-001,True,True,383.7473002994997,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,0.75,1.5,20.0,0.75,waveform-001,True,True,438.10584042620576,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,0.75,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,0.75,1.5,20.0,0.75,archive-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,0.75,1.5,20.0,0.75,telemetry-001,True,True,383.7473002994997,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,0.75,1.5,20.0,0.75,waveform-001,True,True,438.10584042620576,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,0.75,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.0,1.5,20.0,0.75,archive-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.0,1.5,20.0,0.75,telemetry-001,True,True,383.7473002994997,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.0,1.5,20.0,0.75,waveform-001,True,True,463.49159466374385,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.0,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.0,1.5,20.0,0.75,archive-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.0,1.5,20.0,0.75,telemetry-001,True,True,383.7473002994997,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.0,1.5,20.0,0.75,waveform-001,True,True,438.10584042620576,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.0,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.0,1.5,20.0,0.75,archive-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.0,1.5,20.0,0.75,telemetry-001,True,True,383.7473002994997,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.0,1.5,20.0,0.75,waveform-001,True,True,438.10584042620576,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.0,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.5,1.5,20.0,0.75,archive-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.5,1.5,20.0,0.75,telemetry-001,True,True,383.7473002994997,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.5,1.5,20.0,0.75,waveform-001,True,True,463.49159466374385,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.5,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.5,1.5,20.0,0.75,archive-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.5,1.5,20.0,0.75,telemetry-001,True,True,383.7473002994997,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.5,1.5,20.0,0.75,waveform-001,True,True,438.10584042620576,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.5,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.5,1.5,20.0,0.75,archive-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.5,1.5,20.0,0.75,telemetry-001,True,True,383.7473002994997,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.5,1.5,20.0,0.75,waveform-001,True,True,438.10584042620576,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.5,1.5,20.0,0.75,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,0.75,0.5,20.0,1.25,archive-001,True,True,433.4180575797985,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,0.75,0.5,20.0,1.25,telemetry-001,True,True,386.9418266390531,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,0.75,0.5,20.0,1.25,waveform-001,True,True,371.57223336041,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,0.75,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,0.75,0.5,20.0,1.25,archive-001,True,True,433.4180575797985,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,0.75,0.5,20.0,1.25,telemetry-001,True,True,374.15515937611104,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,0.75,0.5,20.0,1.25,waveform-001,True,True,370.4386610159098,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,0.75,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,0.75,0.5,20.0,1.25,archive-001,True,True,433.4180575797985,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,0.75,0.5,20.0,1.25,telemetry-001,True,True,374.15515937611104,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,0.75,0.5,20.0,1.25,waveform-001,True,True,370.4386610159098,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,0.75,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.0,0.5,20.0,1.25,archive-001,True,True,433.4180575797985,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.0,0.5,20.0,1.25,telemetry-001,True,True,386.9418266390531,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.0,0.5,20.0,1.25,waveform-001,True,True,371.57223336041,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.0,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.0,0.5,20.0,1.25,archive-001,True,True,433.4180575797985,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.0,0.5,20.0,1.25,telemetry-001,True,True,374.15515937611104,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.0,0.5,20.0,1.25,waveform-001,True,True,370.4386610159098,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.0,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.0,0.5,20.0,1.25,archive-001,True,True,433.4180575797985,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.0,0.5,20.0,1.25,telemetry-001,True,True,374.15515937611104,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.0,0.5,20.0,1.25,waveform-001,True,True,370.4386610159098,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.0,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.5,0.5,20.0,1.25,archive-001,True,True,433.4180575797985,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.5,0.5,20.0,1.25,telemetry-001,True,True,386.9418266390531,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.5,0.5,20.0,1.25,waveform-001,True,True,371.57223336041,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.5,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.5,0.5,20.0,1.25,archive-001,True,True,433.4180575797985,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.5,0.5,20.0,1.25,telemetry-001,True,True,374.15515937611104,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.5,0.5,20.0,1.25,waveform-001,True,True,370.4386610159098,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.5,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.5,0.5,20.0,1.25,archive-001,True,True,433.4180575797985,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.5,0.5,20.0,1.25,telemetry-001,True,True,374.15515937611104,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.5,0.5,20.0,1.25,waveform-001,True,True,370.4386610159098,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.5,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,0.75,0.5,20.0,1.25,archive-001,True,True,455.6746572851326,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,0.75,0.5,20.0,1.25,telemetry-001,True,True,413.12937123302083,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,0.75,0.5,20.0,1.25,waveform-001,True,True,404.7368493735196,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,0.75,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,0.75,0.5,20.0,1.25,archive-001,True,True,455.6746572851326,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,0.75,0.5,20.0,1.25,telemetry-001,True,True,399.53839291480153,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,0.75,0.5,20.0,1.25,waveform-001,True,True,411.07403133305286,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,0.75,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,0.75,0.5,20.0,1.25,archive-001,True,True,455.6746572851326,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,0.75,0.5,20.0,1.25,telemetry-001,True,True,399.53839291480153,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,0.75,0.5,20.0,1.25,waveform-001,True,True,411.07403133305286,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,0.75,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.0,0.5,20.0,1.25,archive-001,True,True,455.6746572851326,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.0,0.5,20.0,1.25,telemetry-001,True,True,413.12937123302083,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.0,0.5,20.0,1.25,waveform-001,True,True,404.7368493735196,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.0,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.0,0.5,20.0,1.25,archive-001,True,True,455.6746572851326,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.0,0.5,20.0,1.25,telemetry-001,True,True,399.53839291480153,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.0,0.5,20.0,1.25,waveform-001,True,True,411.07403133305286,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.0,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.0,0.5,20.0,1.25,archive-001,True,True,455.6746572851326,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.0,0.5,20.0,1.25,telemetry-001,True,True,399.53839291480153,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.0,0.5,20.0,1.25,waveform-001,True,True,411.07403133305286,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.0,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.5,0.5,20.0,1.25,archive-001,True,True,455.6746572851326,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.5,0.5,20.0,1.25,telemetry-001,True,True,413.12937123302083,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.5,0.5,20.0,1.25,waveform-001,True,True,404.7368493735196,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.5,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.5,0.5,20.0,1.25,archive-001,True,True,455.6746572851326,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.5,0.5,20.0,1.25,telemetry-001,True,True,399.53839291480153,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.5,0.5,20.0,1.25,waveform-001,True,True,411.07403133305286,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.5,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.5,0.5,20.0,1.25,archive-001,True,True,455.6746572851326,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.5,0.5,20.0,1.25,telemetry-001,True,True,399.53839291480153,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.5,0.5,20.0,1.25,waveform-001,True,True,411.07403133305286,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.5,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,0.75,0.5,20.0,1.25,archive-001,True,True,477.597906384367,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,0.75,0.5,20.0,1.25,telemetry-001,True,True,441.58932925960085,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,0.75,0.5,20.0,1.25,waveform-001,True,True,459.82844490401214,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,0.75,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,0.75,0.5,20.0,1.25,archive-001,True,True,477.597906384367,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,0.75,0.5,20.0,1.25,telemetry-001,True,True,424.6519177223622,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,0.75,0.5,20.0,1.25,waveform-001,True,True,464.46372831015833,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,0.75,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,0.75,0.5,20.0,1.25,archive-001,True,True,477.597906384367,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,0.75,0.5,20.0,1.25,telemetry-001,True,True,424.6519177223622,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,0.75,0.5,20.0,1.25,waveform-001,True,True,464.46372831015833,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,0.75,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.0,0.5,20.0,1.25,archive-001,True,True,477.597906384367,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.0,0.5,20.0,1.25,telemetry-001,True,True,441.58932925960085,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.0,0.5,20.0,1.25,waveform-001,True,True,459.82844490401214,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.0,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.0,0.5,20.0,1.25,archive-001,True,True,477.597906384367,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.0,0.5,20.0,1.25,telemetry-001,True,True,424.6519177223622,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.0,0.5,20.0,1.25,waveform-001,True,True,464.46372831015833,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.0,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.0,0.5,20.0,1.25,archive-001,True,True,477.597906384367,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.0,0.5,20.0,1.25,telemetry-001,True,True,424.6519177223622,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.0,0.5,20.0,1.25,waveform-001,True,True,464.46372831015833,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.0,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.5,0.5,20.0,1.25,archive-001,True,True,477.597906384367,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.5,0.5,20.0,1.25,telemetry-001,True,True,441.58932925960085,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.5,0.5,20.0,1.25,waveform-001,True,True,459.82844490401214,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.5,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.5,0.5,20.0,1.25,archive-001,True,True,477.597906384367,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.5,0.5,20.0,1.25,telemetry-001,True,True,424.6519177223622,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.5,0.5,20.0,1.25,waveform-001,True,True,464.46372831015833,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.5,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.5,0.5,20.0,1.25,archive-001,True,True,477.597906384367,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.5,0.5,20.0,1.25,telemetry-001,True,True,424.6519177223622,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.5,0.5,20.0,1.25,waveform-001,True,True,464.46372831015833,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.5,0.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,0.75,1.5,20.0,1.25,archive-001,True,True,478.4180575797985,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,0.75,1.5,20.0,1.25,telemetry-001,True,True,431.9418266390531,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,0.75,1.5,20.0,1.25,waveform-001,True,True,416.57223336041,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,0.75,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
